dead,gis_code,name
,24050307,Rubona
,24050308,Ruvugizo
,24050401,Kibiraro
,24050402,Mujyejuru
,24050403,Munyu
,24050404,Remera
,24050405,Rwambariro
,24050501,Butare
,24050502,Gahondo
,24050503,Giseke
,24050504,Kigarama
,24050505,Mukuzanyana
,24050506,Nyabisindu
,24060101,Buremera
,24060102,Gasarabuye
,24060103,Kinazi
,24060104,Nkorwe
,24060201,Gitabure
,24060202,Gitwa
,24060203,Kinombe
,24060204,Taba
,24060301,Gasharu
,24060302,Murama
,24060303,Nyamvumba
,24060304,Nyarusange
,24060305,Rukeri
,24060401,Bwegera
,24060402,Gikomero
,24060403,Kabirombe
,24060404,Kayeye
,24060501,Gasororo
,24060502,Gatyazo
,24060503,Kabirizi
,24060504,Mpinga
,24060505,Nyamiyaga
,24060506,Nyantende
,24060507,Rutontwe
,24060508,Shyinga
,24060601,Gisagara
,24060602,Kagoma
,24060603,Karambi
,24060604,Karambo
,24060605,Kigarama
,24060606,Kizi
,24070101,Agasharu
,24070102,Akanyinya
,24070103,Bigangara
,24070104,Kanyaruhinda
,24070105,Mpinga
,24070106,Rubona
,24070107,Rwabuye
,24070201,Gakombe
,24070202,Gasharu
,24070203,Gicubuka
,24070204,Mpinga
,24070205,Ndobogo
,24070206,Rwezamenyo
,24070301,Kagera
,24070302,Kigusa
,24070303,Kimuna
,24070304,Kinyana
,24070305,Rugarama
,24070306,Ruryango
,24070401,Bumbogo
,24070402,Cyayove
,24070403,Gitwa
,24070404,Kaburuba
,24070405,Murambi
,24070406,Taba
,24070501,Gahanga
,24070502,Kabakono
,24070503,Kamunyinya
,24070504,Kanzeyi
,24070505,Kibiraro
,24070506,Kigarama
,24070507,Mpinga
,24070508,Ngeri
,24070509,Nyabisindu
,24070510,Nyamirundi
,24070601,Buhoro
,24070602,Gitwa
,24070603,Kibirizi
,24070604,Cyingoma
,24070605,Ruhuha
,24070701,Cyahafi
,24070702,Gashikiri
,24070703,Kagarama
,24070704,Kavumu
,24070705,Kigwene
,24070706,Rupango
,24080101,Bweramana
,24080102,Cyiri
,24080103,Gahanga
,24080104,Gasunzwe
,24080105,Kigarama
,24080106,Kizenga
,24080107,Nyagakingi
,24080108,Sata
,24080109,Shingangabo
,24080110,Taba
,24080201,Akagarama
,24080202,Akayenzi
,24080203,Akogo
,24080204,Amasanganzira
,24080205,Kabeza
,24080206,Akabutora
,24080207,Mpinga
,24080208,Nyagasambu
,24080209,Remera
,24080210,Rujumbura
,24080211,Rusenyi
,24080212,Taba
,24080301,Akabuga
,24080302,Akamahinda
,24080303,Gakombe
,24080304,Nyagisenyi
,24080305,Nyarusambu
,24080401,Agakera
,24080402,Agakombe
,24080403,Gaseke
,24080404,Kabahora
,24080405,Mpaza
,24080406,Nyamata
,24080407,Rwinuma
,24090101,Akabuye
,24090102,Bukinanyana
,24090103,Buye
,24090104,Gasoro
,24090105,Kabutare
,24090106,Karubanda
,24090107,Mamba
,24090108,Busenyi
,24090109,Taba
,24090201,Gatoki
,24090202,Kaguhu
,24090203,Karambi
,24090204,Nyabubare
,24090205,Nyagapfizi
,24090206,Rugarama
,24090207,Runga
,24090301,Gafurwe
,24090302,Kabeza
,24090303,Kamucuzi
,24090304,Nyabitare
,24090305,Rurenda
,24090306,Rusisiro
,24090307,Ruvuzo
,24090401,Ngoma  V
,24090402,Ngoma I
,24090403,Ngoma III
,24090404,Ngoma IV
,24090405,Ngoma VI
,24090406,Ngoma II
,24100101,Kamuhoza
,24100102,Kibyagira
,24100103,Nyabijyo
,24100104,Nyagatovu
,24100105,Umuyange
,24100201,Dutare
,24100202,Karambo
,24100203,Kigoma
,24100204,Kiyanza
,24100205,Murama
,24100301,Gakoni
,24100302,Kampogo
,24100303,Karambi
,24100304,Rukubiro
,24100305,Umuyinza
,24100401,Bwankusi
,24100402,Gashikiri
,24100403,Gitwa
,24100404,Karambo
,24100405,Rwamara
,24100501,Agasharu
,24100502,Kinziramuhindo
,24100503,Nyakabingo
,24100504,Shyara
,24100505,Taba
,24100601,Agasharu
,24100602,Akanyana
,24100603,Umurambi
,24100701,Igerero
,24100702,Kigarama
,24100703,Mbagabaga
,24100704,Muginga
,24100705,Rugarama
,24100706,Rwamabare
,24110101,Gasaka
,24110102,Agasharu
,24110103,Impinga
,24110104,Kanyirankuba
,24110105,Karubona
,24110106,Kinkanga
,24110107,Mucunda
,24110108,Rugarama
,24110201,Kabuga
,24110202,Kigarama
,24110203,Kigari
,24110204,Mubuga
,24110205,Ruvugizo
,24110301,Gakomeye
,24110302,Kagasa
,24110303,Kavumu
,24110304,Kigarama
,24110305,Ndyome
,24110306,Nyakabuye
,24110307,Nyarutovu
,24110308,Rubanga
,24110401,Kamabuye
,24110402,Kimigo
,24110403,Murambi
,24110404,Nyabusunzu
,24110405,Rushikiri
,24110406,Rwamuganda
,24110501,Agasharu
,24110502,Impinga
,24110503,Nyagasozi
,24110504,Nyamuko
,24110505,Nyarucyamu
,24110506,Nyarugenge
,24110507,Rubona
,24110508,Rugarama
,24110509,Tumba
,24110510,Umuremera
,24110601,Gicubuka
,24110602,Kabeza
,24110603,Kibiraro
,24110604,Mubuga
,24110605,Murambi
,24120101,Amarongi
,24120102,Gatwaro
,24120103,Nyakabuye
,24120104,Rumana
,24120201,Gakomeye
,24120202,Kamwambi
,24120203,Karambo
,24120204,Remera
,24120205,Rurembo
,24120301,Murehe
,24120302,Nyabisindu
,24120303,Gafurwe
,24120304,Nyarunyinya
,24120401,Birambo
,24120402,Cyarera
,24120403,Murango
,24120404,Rugerero
,24120501,Bweramana
,24120502,Kigarama
,24120503,Munanira
,24120504,Nyagacyamu
,24120505,Nyamabuye
,24120601,Gasharu
,24120602,Kibara
,24120603,Kigarama
,24120604,Murambi
,24120605,Mwezi
,24120606,Nyabujengwe
,24120607,Rugarama
,24120701,Karama
,24120702,Karugumya
,24120703,Kiboga
,24120704,Kigarama
,24120705,Rugarama
,24130101,Bisambu
,24130102,Cyendajuru
,24130103,Kigarama
,24130104,Matyazo
,24130105,Rugarama
,24130106,Ruhinga
,24130107,Rwatsi
,24130201,Bambiro
,24130202,Gasharu
,24130203,Kigarama
,24130204,Kirarambogo
,24130205,Nyabisindu
,24130301,Bwiza
,24130302,Gihinga
,24130303,Kigarama
,24130304,Maliza
,24130305,Muranda
,24130306,Ndago
,24130307,Ntobwe
,24130308,Rusuma
,24130309,Umurera
,24130401,Kigarama
,24130402,Mugobore
,24130403,Nyagasozi
,24130404,Nyamirama
,24130405,Nyamiyaga
,24130406,Nyarurembo
,24130407,Rugarama
,24130408,Ryasebiganza
,24130501,Igonde
,24130502,Kabakobwa
,24130503,Kanyiramana
,24130504,Karebero
,24130505,Kinyambo
,24130506,Ngororero
,24130507,Nyarukurazo
,24130508,Remera
,24130509,Shunga
,24130510,Umuyange
,24140101,Agahora
,24140102,Agasengasenge
,24140103,Agasharu
,25120501,Karama
,25120502,Munini
,25120503,Murehe
,25120504,Rwankango
,25120505,Rwina
,25120601,Dusenyi
,25120602,Kibaga
,25120603,Remera
,25120604,Ruhuga
,25120605,Uwabarashi
,25150505,Nyarwungo
,25150506,Rangi
,25150507,Rutoyi
,25150601,Gakomeye
,25150602,Gishenge
,25150603,Karukoma
,25150604,Kibuga
,25150605,Twiya
,25160101,Gisanze
,25160102,Gitovu
,26010409,Ntosho
,26010410,Nyagasozi
,26010411,Nyakabanda
,26010412,Nyamuko
,26010413,Rugogwe
,26010501,Karambi
,26010502,Kumunyinya
,26010503,Mubuga
,26010504,Mukingi
,26010505,Nyagakombe
,26020304,Mujyejuru
,26020305,Mutobo
,26020306,Nyabisindu
,26020307,Nyagisozi
,26020401,Bisika
,26020402,Gatwa
,26020403,Gitega
,26020404,Kanyarira
,26020405,Karenge
,26020406,Kibande
,26080701,Gahunga
,26080702,Gikoni
,26080703,Kamaraba
,26080704,Karama
,26080705,Mukoni
,26080706,Munini
,26080707,Nyamirambo
,26080708,Nyarugenge
,26080709,Nyarwahi
,26080710,Ruhuha
,28110505,Rugarama
,28110601,Gisenyi
,28110602,Kabande
,28110603,Kanyinya
,28110604,Kigarama
,28110605,Mbizi
,28110606,Remera
,28110701,Bukokora
,28110702,Karuri
,28110703,Nyarusange
,31010603,Maryohe
,31010604,Nyabaguma
,31010605,Nyakigezi
,31010606,Nyarurembo
,31010607,Nyegabo
,31010608,Ruganda
,31010701,Birembo
,31010702,Bupfune
,31010703,Bwishyura
,24140104,Agateme
,24140105,Icyiri
,24140106,Kabeza
,24140107,Kigarama
,24140108,Kigarama
,24140109,Taba
,24140201,Abizerwa
,24140202,Akamuhoza
,24140203,Amahoro
,24140204,Ubumwe
,24140205,Ubwiyunge
,24140301,Gasenyi
,24140302,Berwa
,24140303,Nyarurembo
,24140304,Rebero
,24140305,Rimba
,24140401,Agasharu
,24140402,Akabuga
,24140403,Akarugiranka
,24140404,Kigarama
,24140405,Musange
,24140406,Runyinya
,24140407,Rwanyanza
,24140501,Akabeza
,24140502,Akakanyamanza
,24140503,Byimana
,24140504,Impuhwe
,24140505,Kigarama
,24140506,Ntangarugero
,24140507,Urugwiro
,25010101,Bushigishigi
,25010102,Giharayumbu
,25010103,Mugote
,25010104,Rusekera
,25010201,Bishyiga
,25010202,Buhoro
,25010203,Gakangaga
,25010204,Gihumo
,25010205,Rukeri
,25010301,Bitaba
,25010302,Gifurwe
,25010303,Nganzo
,25010304,Nyamaberi
,25010305,Ruronzi
,25010306,Uwankiriye
,25010401,Gikungu
,25010402,Gishwati
,25010403,Kagano
,25010404,Kinaba
,25010405,Minaga
,25010406,Mujerenge
,25010407,Tantamara
,25010408,Uwinzira
,25010501,Cyinyonza
,25010502,Gitovu
,25010503,Magumira
,25010504,Matsinda
,25010505,Munini
,25010506,Rukwandu
,25010507,Uwinzovu
,25010601,Buruhukiro
,25010602,Kibuburo
,25010603,Mpanga
,25010604,Nkamba
,25010605,Ruseke
,25020101,Butare
,25020102,Gaseke
,25020103,Gasharu
,25020104,Gitega
,25020105,Kigarama
,25020106,Miko
,25020107,Munyereri
,25020108,Musasa
,25020109,Rusarasi
,25020110,Rwingoma
,25020201,Birambo
,25020202,Karaba
,25020203,Karama
,25020204,Mugamba
,25020205,Munyinya
,25020206,Nyamisave
,25020207,Nyanza
,25020208,Rwamagana
,25020301,Gatare
,25020302,Gatentwe
,25020303,Gikomero
,25020304,Gishike
,25020305,Kagarama
,25020306,Kaviri
,25020307,Nyarucyamu
,25020401,Kabarera
,25020402,Kamuhirwa
,25020403,Kavumu
,25020404,Kinga
,25020405,Murama
,25020406,Nyamirambo
,25020501,Buhiga
,25020502,Kibingo
,25020503,Mirama
,25020504,Mugombwa
,25020505,Nyabisindu
,25020506,Rugaragara
,25020601,Bigazi
,25020602,Gafuhisha
,25020603,Kagarama
,25020604,Karuvenya
,25020605,Mbeho
,25020606,Mugari
,25020607,Nyamirama
,25020608,Rusenyi
,25030101,Gakoma
,25030102,Gitaba
,25030103,Munombe
,25030104,Nyentanga
,25030201,Karambi
,25030202,Kibanda
,25030203,Kitazigurwa
,25030204,Munyege
,25030205,Ngiryi
,25030206,Sumba
,25030301,Dusego
,25030302,Gasharu
,25030303,Nyabivumu
,25030304,Raro
,25030401,Kabacuzi
,25030402,Kabajogo
,25030403,Karama
,25030404,Kigarama
,25030405,Nyamugari
,25030406,Nyarusange
,25030501,Gasaka
,25030502,Gitantu
,25030503,Kadoma
,25030504,Nzega
,25030601,Gitwa
,25030602,Kabeza
,25030603,Murambi
,25030604,Muriro
,25030605,Nyamifumba
,25040101,Karambo
,25040102,Karumbi
,25040103,Muhingo
,25040104,Twiya
,25040201,Gashasha
,25040202,Kiyovu
,25040203,Murembo
,25040204,Rwamakara
,25040205,Uwisuri
,25040301,Gikungu
,25040302,Kagano
,25040303,Kageyo
,25040304,Nyakabuye
,25040305,Rukereko
,25040401,Gasharu
,25040402,Gituntu
,25040403,Kamamara
,25040404,Masangano
,25040405,Runaba
,25040406,Rwangambibi
,25040501,Baziro
,25040502,Bimba
,25040503,Kagusa
,25040504,Ruhanga
,25040505,Rushyarara
,25050101,Bamba
,25050102,Biziguro
,25050103,Gahama
,25050104,Gataba
,25050105,Gitega
,25050106,Joma
,25050107,Kabuga
,25050108,Kamonyi
,25050109,Karehe
,25050110,Kavumu
,25050201,Kasemanyana
,25050202,Kibiraro
,25050203,Nyaruryango
,25050204,Rebero
,25050301,Burengo
,25050302,Gasovu
,25050303,Gatoki
,25050304,Kirwa
,25050305,Munini
,25050306,Nganzo
,25050307,Nyakirambi
,25050308,Ruganda
,25050401,Gitabage
,25050402,Kabaziro
,25050403,Kanyege
,25050404,Kasemazi
,25050405,Kirehe
,25050406,Kivumu
,25050407,Muduha
,25050408,Mukongoro
,25050501,Cyugaro
,25050502,Gashiru
,25050503,Nkomero
,25050504,Nyakabingo
,25050505,Ruhuha
,25050506,Rukeri
,25060101,Gitwa
,25060102,Kamiro
,25060103,Kigarama
,25060201,Kinyovu
,25060202,Ntaruka
,25060203,Rweru
,25060204,Sovu
,25060301,Gasharu
,25060302,Kigarama
,25060303,Ryanyirataba
,25060401,Gakomeye
,25060402,Kagarama
,25060403,Kinyana
,25060501,Bande
,25060502,Nyarusange
,25060503,Nyarusiza
,25060504,Rutuna
,25060601,Bahina
,25060602,Baro
,25060603,Kigarama
,25060604,Muhembe
,25070101,Kabarera
,25070102,Kamina
,25070103,Karandura
,25070104,Kivumu
,25070105,Munazi
,25070106,Nyabusozi
,25070201,Kasebuturanyi
,25070202,Kirwa
,25070203,Muyange
,25070204,Nyakibyeyi
,25070205,Uwinyana
,25070301,Gasharu
,25070302,Muduha
,25070303,Muganza
,25070304,Nyabubare
,25070305,Rukamiro
,25070401,Gisoro
,25070402,Gitwa
,25070403,Kavumu
,25070404,Nyamirama
,25070405,Nyirakiraro
,25070501,Cyamashya
,25070502,Gakoma
,25070503,Kabuga
,25070504,Munombe
,25070505,Nyagishubi
,25070506,Ruhurura
,25070601,Birembo
,25070602,Gatovu
,25070603,Karumbi
,25070604,Kigarama
,25070605,Mugote
,25070606,Uwamataba
,25080101,Munyinya
,25080102,Murambi
,25080103,Murwa
,25080104,Nyagatovu
,25080105,Nyamirama
,25080201,Cyeru
,25080202,Gikomero
,25080203,Munini
,25080204,Nkurubuye
,25080205,Nyarubuye
,25080206,Rambya
,25080301,Gatandaganya
,25080302,Kabere
,25080303,Kanyege
,25080304,Kirwa
,25080305,Rwezamenyo
,25080306,Ryingarura
,25080401,Dusenyi
,25080402,Karambo
,25080403,Kinyana
,25080404,Murambi
,25080405,Nyakizu
,25080406,Zigati
,25090101,Bususuruke
,25090102,Kintobo
,25090103,Turonzi
,25090104,Uwabumenyi
,25090105,Uwarwubatsi
,25090106,Uwintyabire
,25090201,Gahande
,25090202,Gasasa
,25090203,Mujuga
,25090204,Mukaka
,25090205,Rwufe
,25090206,Uwanyakanyeri
,25090207,Uwinka
,25090301,Gahira
,25090302,Gatare
,25090303,Karambi
,25090304,Uwicurangiro
,25090305,Uwurunazi
,25090401,Bitaba
,25090402,Gakoko
,25090403,Muganza
,25090404,Muyange
,25090405,Uwakagoro
,25090406,Uwinka
,25090501,Gisarenda
,25090502,Kigari
,25090503,Rubuye
,25090504,Ruhanga
,25090505,Uwimisigati
,25090506,Uwurunazi
,25100101,Karambi
,25100102,Kibumba
,25100103,Kigarama
,25100104,Muhororo
,25100201,Gatwa
,25100202,Kabere
,25100203,Kabuga
,25100204,Muduha
,25100205,Nyamirama
,25100301,Gaseke
,25100302,Kabeza
,25100303,Kivomo
,25100304,Maheresho
,25100305,Munanira
,25100401,Butare
,25100402,Gasharu
,25100403,Gisiza
,25100404,Gituntu
,25100405,Nyagishumbu
,25100406,Ruseke
,25110101,Gakomeye
,25110102,Gitondorero
,25110103,Gituntu
,25110104,Karambi
,25110105,Maso
,25110201,Kabuhoro
,25110202,Kirenzi I
,25110203,Kirenzi Ii
,25110204,Nyakibingo
,25110205,Rutabo
,25110206,Ryamigabo
,25110301,Cyibande
,25110302,Gitarama
,25110303,Kabuye
,25110304,Karambi
,25110305,Kinzira
,25110306,Runyinya
,25110401,Kigarama
,25110402,Nziranziza
,25110403,Rugarama I
,25110404,Rugarama Ii
,25110405,Ruhanga
,25110501,Cyabute
,25110502,Gasiza
,25110503,Matyazo
,25110504,Rwamiko
,25110505,Turyango
,25110601,Gisovu
,25110602,Kanyegenyege
,25110603,Nyarusazi
,25110604,Ruhamira I
,25110605,Ruhamira II
,25120101,Gasura
,25120102,Kabingo
,25120103,Murambi
,25120104,Nyabivumu
,25120105,Nyakabuye
,25120201,Cyabagomba
,25120202,Kabakannyi
,25120203,Kavumu
,25120204,Kayogoro
,25120205,Nyakibungo
,25120206,Nyakirambi
,25120301,Cyabasana
,25120302,Cyaruvunge
,25120303,Gituntu
,25120304,Muhororo
,25120305,Mutakara
,25120306,Mutuntu
,25120307,Nyagihima
,25120401,Gasagara
,25120402,Kibumba
,25120403,Mubuga
,25120404,Nyakabuye
,25120405,Rutuntu
,25130101,Bisereganya
,25130102,Gatovu
,25130103,Gitovu
,25130104,Kanyiranzoga
,25130105,Nyarubande
,25130106,Ryanyakayaga
,25130201,Cyabwimba
,25130202,Cyarwa
,25130203,Gatiti
,25130204,Giheta
,25130205,Kabere
,25130206,Mujyejuru
,25130207,Nyarurambi
,25130208,Rwabigeyo
,25130301,Bugarama
,25130302,Busanza
,25130303,Gisiza
,25130304,Kibandirwa
,25130305,Rugano
,25130306,Rukungu
,25130401,Bigugu
,25130402,Bitaba
,25130403,Gacundura
,25130404,Gakereko
,25130405,Ndogondwe
,25130406,Ruganza
,25130407,Rukaranka
,25130501,Karambo
,25130502,Ngoma
,25130503,Rebero
,25130504,Shaki
,25130505,Uwimituza
,25130601,Masinde
,25130602,Mugano
,25130603,Nkomero
,25130604,Nyaruhura
,25130605,Rubumburi
,25130606,Rugazi
,25140101,Gorwe
,25140102,Kagorwe
,25140103,Kizanganya
,25140104,Mugunda
,25140105,Murambi
,25140106,Ngoma
,25140107,Nyakibande
,25140108,Remera
,25140109,Rusoyo
,25140110,Rwamiko
,25140201,Cyobe
,25140202,Gaseke
,25140203,Gitikirema
,25140204,Nyagisumo
,25140205,Nyakabingo
,25140206,Nyakirambi
,25140207,Nyarushike
,25140208,Rutoyi
,25140301,Bweramana
,25140302,Gashwati
,25140303,Muhembe
,25140304,Muko
,25140305,Mushubi
,25140306,Rucunda
,25140307,Ruhinga
,25150101,Bitandara
,25150102,Buhanzi
,25150103,Munanira
,25150104,Muyange
,25150105,Rugeyo
,25150201,Gatorove
,25150202,Gihunga
,25150203,Kimbogo
,25150204,Musaraba
,25150205,Rusoyo
,25150206,Rutare
,25150207,Rwimpiri
,25150301,Cyurwufe
,25150302,Gihwahwa
,25150303,Kavumu
,25150304,Kivumu
,25150305,Mutengeri
,25150306,Tubuye
,25150401,Banda
,25150402,Kagano
,25150403,Mugari
,25150404,Mutarama
,25150405,Ruhinga
,25150501,Bisharara
,25150502,Bucyero
,25150503,Marambo
,25150504,Nyaruhombo
,25160103,Kanserege
,25160104,Kirwa
,25160105,Nyabwoma
,25160106,Rwufe
,25160107,Ryarubondo
,25160201,Kagarama
,25160202,Kiminazi
,25160203,Kivuruga
,25160204,Murangara
,25160205,Muse
,25160206,Mwufe
,25160207,Uwinkomo
,25160301,Gasenge
,25160302,Kigusa
,25160303,Kimina
,25160304,Muhati
,25160305,Ruziba
,25160401,Akanyirandori
,25160402,Bivumu
,25160403,Buremera
,25160404,Cyimicanga
,25160405,Ruganza
,25160501,Biraro
,25160502,Bireka
,25160503,Gahembe
,25160504,Kibwije
,25160505,Mubezi
,25160506,Muhumo
,25160507,Rugeti
,25160508,Rukereko
,25160509,Uwumugeti
,25160510,Vumwe
,25160601,Gakoma
,25160602,Maryohe
,25160603,Ngororero
,25160604,Nkomero
,25160605,Nyarugeti
,25160606,Rukoko
,25160607,Uwinyana
,25170101,Bigumira
,25170102,Cyumuganza
,25170103,Gakoko
,25170104,Magumira
,25170201,Bunyunyu
,25170202,Gahira
,25170203,Gititi
,25170204,Kibugazi
,25170205,Kunyu
,25170206,Rugeyo
,25170207,Uwinkingi
,25170301,Bishya
,25170302,Cyumuganza
,25170303,Kabuga
,25170304,Kabusekuru
,25170305,Kagano
,25170306,Sabake
,25170307,Sekera
,25170401,Gicaca
,25170402,Karambo
,25170403,Nsinduka
,25170404,Rushubi
,25170405,Uwanjyogoro
,25170501,Bitaba
,25170502,Gahango
,25170503,Kanyampongo
,25170504,Kimina
,25170505,Munyege
,25170506,Nyarurambi
,25170601,Mabende
,25170602,Munini
,25170603,Mwishogwe
,25170604,Nyamugari
,25170605,Rugeti
,25170606,Subukiniro
,26010101,Bugufi
,26010102,Gakongoro
,26010103,Gikarabiro
,26010104,Kabere
,26010105,Kamatungo
,26010106,Kavumu
,26010107,Mpunu
,26010108,Munini
,26010109,Nyakidahe
,26010110,Nyarubuye
,26010111,Rutarabana
,26010201,Kabugusu
,26010202,Nyamaraba
,26010203,Nyarugenge
,26010204,Nyarunyinya
,26010205,Ruvugizo
,26010301,Duwane
,26010302,Gasharu
,26010303,Gisagara
,26010304,Kamirishyo
,26010305,Karambo
,26010306,Karima
,26010307,Karutsindo
,26010308,Kigarama
,26010309,Kivomo
,26010310,Rusororo
,26010311,Rwavuningoma
,26010312,Rwingwe
,26010401,Birambo
,26010402,Bugari
,26010403,Gasharu
,26010404,Kabega
,26010405,Kirambo
,26010406,Masambu
,26010407,Mataba
,26010408,Munyinya
,26010506,Nyagitongwe
,26010507,Nyarubuye
,26010508,Nyarutovu
,26010509,Rugarama
,26010510,Rugogwe
,26010511,Rwinyana
,26010512,Samba
,26020101,Gahama
,26020102,Gakomeye
,26020103,Gakurazo
,26020104,Gasharu
,26020105,Gasiza
,26020106,Gitanga
,26020107,Kabusheshe
,26020108,Kinama
,26020109,Mayebe
,26020110,Nyakabungo
,26020111,Nyarusange
,26020112,Rugerero
,26020201,Gahengeri
,26020202,Gatoki
,26020203,Kamonyi
,26020204,Kirengeri
,26020205,Masaka
,26020206,Nyabizenga
,26020207,Nyamirambo
,26020208,Rusororo
,26020301,Akabere
,26020302,Kavumu
,26020303,Muhororo
,26020407,Mpanda
,26020408,Nyaburondwe
,26020409,Nyagahinga
,26020501,Bukomero
,26020502,Karama
,26020503,Karenge
,26020504,Kigarama
,26020505,Mbuye
,26020506,Nyamiseke
,26020507,Nyarunyinya
,26020508,Remera
,26020509,Rukuro
,26020510,Rutembo
,26020601,Bugarura
,26020602,Gihinga
,26020603,Kageyo
,26020604,Kamurenzi
,26020605,Kavumu
,26020606,Mucubi
,26020607,Ngando
,26020608,Ntenyo
,26020609,Nyabisindu
,26020610,Rukiriza
,26020701,Gasasa
,26020702,Gatobotobo
,26020703,Kizibaziba
,26020704,Muhororo
,26020705,Ndago
,26020706,Nyarubumbiro
,26020707,Nyarutovu
,26030101,Bihembe
,26030102,Bwama
,26030103,Kanyinya
,26030104,Kirwa
,26030105,Misambagiro
,26030106,Nyagatovu
,26030107,Rusisiro
,26030201,Bugaramantare
,26030202,Karambi
,26030203,Karurara
,26030204,Kashyamba
,26030205,Mbuye
,26030206,Muhoza
,26030207,Rambyanyana
,26030301,Byimana
,26030302,Kagitare
,26030303,Kavumu
,26030304,Munanira
,26030305,Muremera
,26030306,Musekera
,26030307,Nyabyunyu
,26030308,Remera
,26030309,Ruyogoro
,26030401,Birambo
,26030402,Kabacuzi
,26030403,Kamuhirwa
,26030404,Muhororo
,26030405,Nyarusange
,26030406,Ruhare
,26030407,Rwankuba
,26030501,Bugaramantare
,26030502,Mayebe
,26030503,Nyabivumu
,26030504,Remera
,26030505,Rwesero
,26030506,Serugeme
,26030601,Cyunyu
,26030602,Gasharu
,26030603,Gitwa
,26030604,Kabakamba
,26030605,Kanyinya
,26030606,Kavumu
,26030607,Kiyanja
,26030608,Nyabitare
,26030609,Nyagisenyi
,26030610,Nyarushishi
,26030611,Rusebeya
,26040101,Burima
,26040102,Mirambi
,26040103,Nyagahama
,26040104,Nyamiyaga
,26040105,Nyarugenge
,26040106,Nyaruteja
,26040201,Gisari
,26040202,Kabeza
,26040203,Kaduha
,26040204,Kakirenzi
,26040205,Kamuraza
,26040206,Kanaba
,26040207,Kibanda
,26040208,Matara
,26040209,Nyabusunzu
,26040210,Nyiranduga
,26040211,Remera
,26040301,Gasiza
,26040302,Impara
,26040303,Kabuga
,26040304,Kacyiru
,26040305,Kamabuye
,26040306,Karama
,26040307,Kareshya
,26040308,Karuhuga
,26040309,Marche -commun
,26040310,Mpemba
,26040311,Nyabinyenga
,26040312,Nyabisindu
,26040313,Nyiraruhinga
,26040314,Rebero
,26040315,Ruhuha
,26040401,Buhanika
,26040402,Gafumba
,26040403,Gako
,26040404,Gashike
,26040405,Kagazi
,26040406,Kigarama
,26040407,Rubona
,26040408,Susa
,26040501,Bugiranteko
,26040502,Gatonde
,26040503,Gitwa
,26040504,Kanka
,26040505,Mukoma
,26040506,Nyarugunga
,26040507,Nyarunazi
,26040508,Nyirarubayi
,26040509,Runzenze
,26040510,Rutabo
,26050101,Bugarura
,26050102,Gahororo
,26050103,Gihororo
,26050104,Kabadende
,26050105,Nyabivumu
,26050106,Nyagisenyi
,26050201,Kabasanzu
,26050202,Muremure
,26050203,Nyagatovu
,26050204,Nyamagana
,26050205,Nyarugunga
,26050206,Nyarusange
,26050207,Remera
,26050208,Rubona
,26050209,Rugarama
,26050301,Gasharu
,26050302,Kabareshya
,26050303,Muyange
,26050304,Nyarubuye
,26050305,Rukeri
,26050306,Sunzu
,26050307,Wimana
,26050401,Gasiza
,26050402,Muyunzwe
,26050403,Nyamirambo
,26050404,Nyarubumbiro
,26050405,Nyarutovu
,26050406,Ruhuha
,26050501,Buhanda
,26050502,Bweramana
,26050503,Gashirabwoba
,26050504,Kibirizi
,26050505,Rusizi
,26050506,Shamba
,26050601,Dusenyi
,26050602,Kabacuzi
,26050603,Kabirizi
,26050604,Kabuga
,26050605,Munini
,26050606,Murinzi
,26060101,Kabungo
,26060102,Murambi
,26060103,Nyamikoni
,26060104,Rwamiko
,26060105,Wimana
,26060201,Bienvenue
,26060202,Gisanga
,26060203,Gishari
,26060204,Karama
,26060205,Kavumu
,26060206,Nyarugenge
,26060207,Sabudari
,26060208,Sahara
,26060301,Kabuga
,26060302,Kinyinya
,26060303,Kirwa
,26060304,Mpungwe
,26060305,Musenyi
,26060306,Nyabisindu
,26060307,Nyakabanda
,26060308,Nyamutarama
,26060309,Rugarama
,26060310,Rwinkuba
,26060401,Bereshi
,26060402,Biraro
,26060403,Bunyeshywa
,26060404,Kangoma
,26060405,Kivumu
,26060406,Kizibere
,26060407,Mayunzwe
,26060408,Nyamiyaga
,26060409,Rebero
,26060410,Ruhuha
,26060501,Buremera
,26060502,Cyeru
,26060503,Cyobe
,26060504,Kamurema
,26060505,Kanyinya
,26060506,Kinyambo
,26060507,Ruyenzi
,26060508,Rwimposha
,26060601,Cyanika
,26060602,Gafunzo
,26060603,Gasanganya
,26060604,Gatare
,26060605,Giticyuma
,26060606,Ipate
,26060607,Kabuga
,26060608,Karama
,26060609,Karusizi
,26060610,Kavumu
,26060611,Kidoma
,26060612,Mataba
,26060613,Vunga
,26060701,Bereshi
,26060702,Jari
,26060703,Kigabiro
,26060704,Nyakarekare
,26060705,Nyaruyonga
,26060706,Rubona
,26060707,Ruyenzi
,26060708,Vugiza
,26070101,Kagarama
,26070102,Kajevuba
,26070103,Kimburu
,26070104,Nyamigina
,26070105,Nyamugari
,26070106,Ruhamagariro
,26070107,Rutagara
,26070201,Kanzu
,26070202,Mabanza
,26070203,Nyakabuye
,26070204,Nyakizu
,26070205,Rubona
,26070301,Bugaramantare
,26070302,Gakomeye
