example_id                                   | status | run_time        |
./spec/models/user_spec.rb[1:3:1]            | passed | 0.05975 seconds |
./spec/models/user_spec.rb[1:4:1:1]          | passed | 0.04463 seconds |
./spec/models/user_spec.rb[1:4:2:1]          | passed | 0.04785 seconds |
./spec/models/user_spec.rb[1:4:3:1]          | passed | 0.03511 seconds |
./spec/models/user_spec.rb[1:5:1:1]          | passed | 0.06104 seconds |
./spec/models/user_spec.rb[1:5:2:1]          | passed | 0.06409 seconds |
./spec/models/user_spec.rb[1:5:3:1]          | passed | 0.05383 seconds |
./spec/models/user_spec.rb[1:6:1:1]          | passed | 0.06202 seconds |
./spec/models/user_spec.rb[1:6:2:1]          | passed | 0.06042 seconds |
./spec/models/user_spec.rb[1:6:3:1]          | passed | 0.03991 seconds |
./spec/models/user_spec.rb[1:7:1:1]          | passed | 0.09571 seconds |
./spec/models/user_spec.rb[1:7:2:1]          | passed | 0.04111 seconds |
./spec/models/user_spec.rb[1:7:3:1]          | passed | 0.26193 seconds |
./spec/models/village_spec.rb[1:1:1]         | passed | 0.04805 seconds |
./spec/models/village_spec.rb[1:1:2]         | passed | 0.03202 seconds |
./spec/models/village_spec.rb[1:1:3:1]       | passed | 0.04578 seconds |
./spec/models/village_spec.rb[1:1:3:2]       | passed | 0.07279 seconds |
./spec/models/village_spec.rb[1:2:1]         | passed | 0.06733 seconds |
./spec/models/village_spec.rb[1:3:1]         | passed | 0.03742 seconds |
./spec/models/village_spec.rb[1:4:1]         | passed | 0.08447 seconds |
./spec/models/village_spec.rb[1:5:1]         | passed | 0.03768 seconds |
./spec/models/village_spec.rb[1:6:1]         | passed | 0.06979 seconds |
./spec/models/village_spec.rb[1:7:1]         | passed | 0.0361 seconds  |
./spec/models/village_spec.rb[1:8:1]         | passed | 0.05704 seconds |
./spec/models/village_spec.rb[1:9:1]         | passed | 0.10566 seconds |
./spec/models/village_spec.rb[1:9:2]         | passed | 0.11225 seconds |
./spec/models/village_spec.rb[1:10:1]        | passed | 0.11058 seconds |
./spec/models/village_spec.rb[1:10:2]        | passed | 0.13304 seconds |
./spec/models/village_spec.rb[1:11:1]        | passed | 0.14349 seconds |
./spec/models/village_spec.rb[1:11:2]        | passed | 0.14824 seconds |
./spec/models/village_spec.rb[1:12:1]        | passed | 0.09959 seconds |
./spec/models/village_spec.rb[1:13:1]        | passed | 0.04724 seconds |
./spec/models/village_spec.rb[1:14:1]        | passed | 0.06265 seconds |
./spec/models/village_spec.rb[1:15:1]        | passed | 0.04828 seconds |
./spec/models/village_spec.rb[1:15:2]        | passed | 0.04639 seconds |
./spec/models/village_spec.rb[1:15:3]        | passed | 0.05475 seconds |
./spec/models/village_spec.rb[1:15:4:1]      | passed | 0.05357 seconds |
./spec/models/village_spec.rb[1:15:4:2]      | passed | 0.05903 seconds |
./spec/models/village_spec.rb[1:15:5:1]      | passed | 0.06299 seconds |
./spec/system/contract_form_spec.rb[1:1:1]   | passed | 0.05695 seconds |
./spec/system/contract_form_spec.rb[1:1:2]   | passed | 0.0786 seconds  |
./spec/system/contract_form_spec.rb[1:1:3]   | passed | 0.09756 seconds |
./spec/system/contract_form_spec.rb[1:2:1]   | passed | 0.07294 seconds |
./spec/system/contract_form_spec.rb[1:2:2]   | passed | 0.10372 seconds |
./spec/system/contract_index_spec.rb[1:1]    | passed | 0.09234 seconds |
./spec/system/contract_index_spec.rb[1:2]    | passed | 0.08594 seconds |
./spec/system/contract_index_spec.rb[1:3]    | passed | 0.08264 seconds |
./spec/system/contract_show_spec.rb[1:1]     | passed | 0.07071 seconds |
./spec/system/contract_show_spec.rb[1:2]     | passed | 0.10593 seconds |
./spec/system/contract_show_spec.rb[1:3]     | passed | 0.06651 seconds |
./spec/system/dashboard_page_spec.rb[1:1:1]  | passed | 0.33406 seconds |
./spec/system/dashboard_page_spec.rb[1:1:2]  | passed | 0.23365 seconds |
./spec/system/dashboard_page_spec.rb[1:1:3]  | passed | 0.24956 seconds |
./spec/system/dashboard_page_spec.rb[1:1:4]  | passed | 0.29669 seconds |
./spec/system/dashboard_page_spec.rb[1:1:5]  | passed | 0.36407 seconds |
./spec/system/login_page_spec.rb[1:1]        | passed | 0.13111 seconds |
./spec/system/login_page_spec.rb[1:2:1]      | passed | 0.06599 seconds |
./spec/system/login_page_spec.rb[1:2:2]      | passed | 0.09022 seconds |
./spec/system/logout_spec.rb[1:1]            | passed | 0.0394 seconds  |
./spec/system/logout_spec.rb[1:2]            | passed | 0.08585 seconds |
./spec/system/plan_form_spec.rb[1:1:1]       | passed | 0.6097 seconds  |
./spec/system/plan_form_spec.rb[1:1:2]       | passed | 0.40256 seconds |
./spec/system/plan_form_spec.rb[1:1:3]       | passed | 0.51904 seconds |
./spec/system/plan_form_spec.rb[1:1:4]       | passed | 1.1 seconds     |
./spec/system/plan_form_spec.rb[1:2:1]       | passed | 0.56989 seconds |
./spec/system/plan_form_spec.rb[1:2:2]       | passed | 5.04 seconds    |
./spec/system/plan_form_spec.rb[1:2:3]       | passed | 0.83122 seconds |
./spec/system/target_form_spec.rb[1:1:1]     | passed | 0.07199 seconds |
./spec/system/target_form_spec.rb[1:1:2]     | passed | 0.05164 seconds |
./spec/system/target_form_spec.rb[1:1:3]     | passed | 0.08999 seconds |
./spec/system/target_form_spec.rb[1:2:1]     | passed | 0.06003 seconds |
./spec/system/target_form_spec.rb[1:2:2]     | passed | 0.10104 seconds |
./spec/system/technology_form_spec.rb[1:1:1] | passed | 0.06388 seconds |
./spec/system/technology_form_spec.rb[1:1:2] | passed | 0.10075 seconds |
./spec/system/technology_form_spec.rb[1:1:3] | passed | 0.12226 seconds |
./spec/system/technology_form_spec.rb[1:2:1] | passed | 0.07081 seconds |
./spec/system/technology_form_spec.rb[1:2:2] | passed | 0.12814 seconds |
./spec/system/technology_index_spec.rb[1:1]  | passed | 0.0933 seconds  |
./spec/system/technology_index_spec.rb[1:2]  | passed | 0.08471 seconds |
./spec/system/technology_show_spec.rb[1:1]   | passed | 0.06723 seconds |
./spec/system/technology_show_spec.rb[1:2]   | passed | 0.09291 seconds |
./spec/system/user_form_spec.rb[1:1:1]       | passed | 0.08023 seconds |
./spec/system/user_form_spec.rb[1:1:2]       | passed | 0.07579 seconds |
./spec/system/user_form_spec.rb[1:1:3]       | passed | 0.10184 seconds |
./spec/system/user_form_spec.rb[1:2:1]       | passed | 0.0702 seconds  |
./spec/system/user_form_spec.rb[1:2:2]       | passed | 0.07788 seconds |
./spec/system/user_index_spec.rb[1:1]        | passed | 0.08391 seconds |
./spec/system/user_index_spec.rb[1:2]        | passed | 0.06003 seconds |
./spec/system/user_index_spec.rb[1:3]        | passed | 0.08207 seconds |
./spec/system/user_index_spec.rb[1:4]        | passed | 0.05671 seconds |
./spec/system/user_show_spec.rb[1:1]         | passed | 0.07315 seconds |
